id,lat,lon,name,shop_type,brand,opening_hours,phone,website,address,wheelchair,payment_methods
node/10765149248,37.6034975,-122.3953708,Pet Food Express,pet,Pet Food Express,Mo-Sa 09:30-20:00; Su 10:00-18:00,+1 650 697 5566,https://www.petfood.express/,"631, Broadway, Milbrae, 94030",,
node/10765149250,37.6039978,-122.3962025,Living Spaces,furniture,,Mo-Su 10:00-21:00,,https://www.livingspaces.com/stores/millbrae,"855, Broadway, Milbrae, 94030",,
node/10777128917,37.5931589,-122.3712105,Sherwin-Williams,paint,Sherwin-Williams,,,https://www.sherwin-williams.com/store-locator/paint-store/burlingame/ca/708077,"1525, Rollins Road",,
node/10777128922,37.5923085,-122.3695931,Leica Geosystems Solutions Center,trade,,,,https://store.leica-geosystems.us/,"1447, Rollins Road",,
node/10777128925,37.5908116,-122.366867,United Auto Collision Center,car_repair,,,,,"1369, Rollins Road",,
node/10777128929,37.5903338,-122.365811,Master Motors,car_repair,,,,,"1339, Rollins Road",,
node/10777128930,37.5901899,-122.3655865,European Motorsports,car_repair,,,,https://tiresimport.com/,"1335, Rollins Road",,
node/10777128934,37.5898248,-122.3650142,Autohaus Burlingame,car_repair,,,,,"1309, Rollins Road",,
node/10777128938,37.5895674,-122.364328,Burlingame Motors,car_repair,,,,,"1295, Rollins Road",,
node/10777128948,37.5861301,-122.334038,Aux Auto Wraps,car_repair,,"Mo-Fr 09:00-17:00; Sa-Su ""by appointment""",+1 650 402 7077,https://auxautowraps.com,"1134, Humboldt Street, San Mateo, 94401",,
node/10777128951,37.5858704,-122.331781,Carney Refrigeration,appliance,,,,,"1031, North Amphlett Boulevard",,
node/10777128952,37.5858903,-122.331856,Asada Auto Service,car_repair,,,,,"1035, North Amphlett Boulevard",,
node/10777128971,37.5881808,-122.3357693,Coyote Point Armory,weapons,,Tu-Fr 10:00-18:00; Sa 10:00-16:00,+1 650 315 2210,http://www.coyotepointarmory.com/,"341, Beach Road",,
node/10777128978,37.5853208,-122.331537,All American Appliance,appliance,,,+1 650 741 6355,,"1010, North Idaho Street",,
node/10777128982,37.5872246,-122.3350249,E3 Kitchen & Interiors,kitchen,,Mo-Fr 09:00-17:00; Sa 09:00-16:00,,https://www.e3kitchen.com/,"302, Lang Road",,
node/10777129000,37.5897569,-122.3648493,Martin Auto Color,paint,,,,https://martinautocolor.com/locations/burlingame/,"1307, Rollins Road",,
node/10777266571,37.5857014,-122.3317476,Nor Cal Automotive,car_repair,,,,https://www.norcalautomotive.net/,"1024, North Idaho Street",,
node/10780794707,37.7782909,-122.393723,Guitar Solo,musical_instrument,,,,https://gspguitar.com/,"230, Townsend Street",no,
node/10780794720,37.7783729,-122.3919,Baseballism,clothes,,Mo-Su 10:00-18:00,,https://www.baseballism.com/,"761, 3rd Street",yes,no
node/10780794744,37.7781306,-122.39394,Mulberrys Garment Care,dry_cleaning,,Mo-Th 07:00-20:00; Fr 07:00-19:00; Sa 09:00-17:00; Su 10:00-17:00,,https://www.mulberryscleaners.com/san-francisco-bay/store/south-beach/,"244, Townsend Street",,
node/10780794747,37.776728,-122.393056,Thy Spa,massage,,Mo-Su 10:00-21:00,+1 415 649 3999,https://us.thyspa.com/,"255, King Street",,
node/10785047734,37.7807789,-122.458364,ExtraMile,convenience,ExtraMile,,,,"3675, Geary Boulevard",yes,
node/10789049090,37.7216463,-122.4782962,Used Book & Media Store,books,,Mo-Th 11:00-17:00; Fr 11:00-15:00; Sa-Su off,,,,,
node/10794112884,37.7802628,-122.4769795,Rick’s Barbershop,hairdresser,,"Mo-Tu,Th-Fr 08:00-17:00; We 08:00-13:00; Sa 09:00-17:00; Su off",,,"5349, Geary Boulevard",,
node/10794112885,37.7802753,-122.4767481,Royal Market,supermarket,,09:00-20:00,+1 415-221-5550,,"5335, Geary Boulevard",,
node/10794112887,37.7803198,-122.4757564,Saloncentric,hairdresser_supply,,Mo 08:00-18:30; Tu-Fr 08:00-18:00; Sa 08:30-16:00; Su off,,,"5237, Geary Boulevard",,
node/10796040784,37.7826161,-122.4321854,Fillmore Laundromat,laundry,,,,,"1426, Fillmore Street",,
node/10796040785,37.7826949,-122.4321933,Discount Cigarette Smoke Shop,tobacco,,,,,,,
node/10797495285,37.7798924,-122.4850575,Doctor Jimmy Fong Optometrist,optician,,"Mo,Su off; Tu-Fr 09:30-18:00; Sa 10:00-16:00",+1 415-221-2611,,"6115, Geary Boulevard",,
node/10802344028,37.7274413,-122.4328743,"Dr. June Chun, Optometrist",optician,,Mo-Tu 09:00-17:30; We off; Th-Fr 09:00-17:30; Sa 09:00-12:30; Su off,+1-415-585-4966,https://www.junechunod.net/,"4390, Mission Street, San Francisco, 94112",,
node/10806697936,37.7725508,-122.391221,The UPS Store,Transportation,The UPS Store,Mo-Fr 08:00-18:00; Sa 09:00-17:00,,,,,
node/10806697939,37.772626,-122.3912242,Insomnia Cookies,pastry,Insomnia Cookies,,,,,,
node/10806697940,37.7731858,-122.3916105,Mattress Firm,bed,Mattress Firm,Mo-Sa 10:00-20:00; Su 10:00-18:00,+1 415-960-1104,https://www.mattressfirm.com/en-us/stores/ca/san-francisco/502113/,"1200, 4th Street, San Francisco, 94158",,
node/10813166862,37.5959961,-122.3769077,Davis Drapery Hardware,hardware,,,,https://www.davisdraperyhardware.com/,"1675, Rollins Road",,
node/10813166863,37.5959285,-122.3767725,Alexander’s Aesthetics,cosmetics,,,,https://alexanders-aesthetics.com/,"1675, Rollins Road",,
node/10813166867,37.5957653,-122.3764463,Eric Brand,furniture,,,,https://www.ericbrand.com,"1675, Rollins Road",,
node/10813166870,37.5941383,-122.3746317,Classic Party Rentals,rental,,,,,"1635, Rollins Road",,
node/10813166872,37.5943397,-122.37503,Forest Restaurant Supply,trade,,,+1 650-588-8881,https://www.forestrestaurantsupply.com/,"1635, Rollins Road",,
node/10813166889,37.5917134,-122.3690855,Brian Nussbaum & Associates,weapons,,,+1 650-922-4153,https://www.bnaffl.com,"1020, Edwards Road",,
node/10813166897,37.5911452,-122.3701437,Cal Steam Wholesale Plumbing Supply,trade,,,,https://www.cal-steam.com/,"1471, North Carolan Avenue",,
node/10813166898,37.5872295,-122.335146,California Spice Basket,spices,,,+1 650-771-6100,https://www.caspicebasket.com/,"306, Lang Road",,
node/10813307047,37.5894304,-122.3655348,Werkshop,car_repair,,,,,"1317, North Carolan Avenue",,
node/10813307051,37.590554,-122.3669056,Elite Performance,car_repair,,,,,"1362, North Carolan Avenue",,
node/10813307052,37.5905925,-122.3670091,Carolan Auto Service,car_repair,,,,,"1366, North Carolan Avenue",,
node/10813307057,37.5909635,-122.368953,Bunky Brothers,collector,,,+1 650-888-8472,https://bunkybrothers.com/,"1437, North Carolan Avenue",,
node/10820582872,37.7819177,-122.4844167,Gaslight & Shadows Antiques,antiques,,,+1 415-387-0633,,"2335, Clement Street",,
node/10830845328,37.7806224,-122.4814292,Lash M,beauty,,10:00-19:00,+1 415-937-3930,https://lashm.com,"388, 22nd Avenue",,
node/10830894143,37.7820599,-122.481264,Hobson’s Choice Cleaners,dry_cleaning,,"Mo-Tu,Th-Su 08:00-16:00; We off",,,"2039, Clement Street",,
node/10830894144,37.782056,-122.4815263,,beauty,,Mo-Sa 10:00-19:00; Su 10:00-18:30,+1 415-668-3699,,"2099, Clement Street",,
node/10830894149,37.7822773,-122.4818492,Golden Bay Floors,flooring,,Mo-Fr 08:30-17:00; Sa-Su off,+1 415-661-1571,https://goldenbayfloors.com,"2100, Clement Street",,
node/10830894151,37.7820449,-122.4818264,Viktoriya Kitchen and Bath,kitchen,,,+1 415-759-9531,,"2103, Clement Street",,
node/10832358131,37.7671605,-122.4670189,Garden Bookstore,books,,10:00-16:00; PH off,,,,limited,
node/10832358133,37.7671514,-122.4669625,Plant Shop,garden_centre,,10:00-16:00; PH off,,,,yes,
node/10832810394,37.7702779,-122.4594942,Lifetime Tennis,sports,,,,,,,
node/10837331005,37.7746789,-122.404049,Off the Charts,cannabis,,,,,"879, Bryant Street",,
node/10858358943,37.7820065,-122.4824572,Bourbon County,convenience,,Mo 10:00-17:00; Tu-Sa 10:00-21:00; Su 10:00-20:00,+1 415-387-6210,,"2147, Clement Street",,
node/10859130838,37.7785975,-122.3998079,Bryant Homeless Storage,storage_rental,,Mo-Fr 09:00-16:00,,,"680, Bryant Street",,
node/10859130847,37.7802724,-122.4031624,City’s Choice Deli & Cafe,deli,,,+1 415-596-1888,,"301, 5th Street",,
node/10859142440,37.781776,-122.3962152,Jack’s Market,convenience,,,,,,,
node/10859142441,37.7815423,-122.3963856,Polished Nest,beauty,,,,,,,
node/10859142471,37.7839507,-122.3985217,SoMa Wines & Spirits,wine,,,,,"689, Folsom Street",,
node/10859142545,37.7869843,-122.4008703,Steinway Piano Gallery,musical_instrument,,Mo-Sa 10:00-18:00; Su 12:00-17:00,,,"647, Mission Street",,
node/10861603639,37.775444,-122.4097451,"Zebra Graphics, Inc.",copyshop,,,,,"1180, Folsom Street",,
node/10869883185,37.7793462,-122.3955665,440 Brannan Studio/Boutique,clothes,,,,http://www.440brannan.com/,,,
node/10869899416,37.7840819,-122.389019,Cetana Salon,cosmetics,Aveda,,,,"155, Brannan Street",,
node/10869899417,37.7839562,-122.3891771,City Dogs,pet_grooming,,,+1 415-644-0088,,"177, Brannan Street",,
node/10874867134,37.7804392,-122.3950716,Poppin.,furniture,,Mo-Fr 09:00-18:00,,https://poppin.com,"560, 3rd Street",,
node/10874867136,37.781124,-122.395368,Niell’s Grocery & Liquor,convenience,,,,,"521, 3rd Street",,
node/10874913815,37.7818531,-122.3915813,Public Storage,storage_rental,Public Storage,,,,,,
node/10874913947,37.7823235,-122.3886403,Bateau Hair Salon,hairdresser,,Tu-Fr 11:00-19:00; Sa 10:00-17:00,+1 415-495-1912,,"2, Townsend Street",,
node/10874914155,37.7751822,-122.3901195,AT&T,mobile_phone,AT&T,11:00-18:00,,,"1010, 3rd Street",,
node/10874914164,37.777256,-122.3924165,Amazing Nails,beauty,,We-Mo 10:00-19:00,,,"221, King Street",,
node/10874914165,37.7771841,-122.392511,Supercuts,hairdresser,Supercuts,Mo-Fr 11:00-19:00; Sa-Su 09:00-17:00,,,"223, King Street",,
node/10876351091,37.5777256,-122.3484999,UK Hair,hairdresser,,,,,,,
node/10882285103,37.7802458,-122.3975104,Pacific Auto Works,car_repair,,,,,"564, Bryant Street",,
node/10882285104,37.7803276,-122.3974151,Pro Speed Auto Body,car_repair,,,,,"562, Bryant Street",,
node/10897666095,37.7764826,-122.42515,Peak Design,bag,,Mo-Sa 11:00-19:00; Su 12:00-18:00,+1 415-707-4422,https://www.peakdesign.com/,"529, Hayes Street, San Francisco, 94102",,
node/10897666096,37.7764563,-122.4253215,Rails,clothes,,,,,"541, Hayes Street, San Francisco, 94102",,
node/10897666097,37.7764651,-122.4252539,Alla Prima,clothes,,,,,"539, Hayes Street",,
node/10897666098,37.7764426,-122.425395,Cotopaxi,outdoor,,Mo-Sa 11:00-19:00; Su 11:00-18:00,+1 415-652-1747,https://www.cotopaxi.com/,"549, Hayes Street, San Francisco, 94102",,
node/10897666099,37.7764359,-122.425442,SF Dance Gear,clothes,,,+1 415-901-3491,https://sfdancegear.com/,"551, Hayes Street, San Francisco, 94102",,
node/10897941847,37.7737711,-122.391673,Mizu Spa,beauty,,We-Th 11:00-19:00; Fr-Sa 10:00-19:00; Su 10:00-18:00,+1 415-278-9988,https://mizuspasf.com,"1150, 4th Street",,
node/10897941850,37.7720558,-122.3915138,Healthy Spot,pet,,Mo-Fr 08:00-19:00; Sa-Su 09:00-19:00,,,,,
node/10900837040,37.7641117,-122.3945928,Pawtrero,pet,,Mo-Fr 11:00-19:00; Sa-Su 10:00-18:00,,https://www.pawtrero.com/,"199, Mississippi Street, San Francisco, 94107",,
node/10900837041,37.7643881,-122.3946093,Authentic 415,cannabis,,Mo-Su 09:00-21:45,,https://theauthenticcannabis.com/locations/authentic-415,"165, Mississippi Street, San Francisco, 94107",,
node/10907092560,37.787519,-122.4228558,Wonder Cleaners,dry_cleaning,,Mo-Fr 08:00-18:00; Sa 09:00-15:00; Su off,+1 415-928-4888,,"1368, Sutter Street",yes,
node/10916864845,37.7711551,-122.4320891,Q Spa,beauty,,,+1 415-626-6264,https://qspa.net,"211, Steiner Street",yes,
node/10917023075,37.7703402,-122.4045518,Domicile,kitchen,,,,,,,
node/10917024119,37.7699775,-122.404345,Bau Box,kitchen,,,,https://thebaubox.com/,"680, 8th Street",,
node/10917024227,37.7709331,-122.405386,Fireclay Tile,tiles,,Mo-Sa 10:00-16:00,,https://www.fireclaytile.com/,"901, Brannan Street",,
node/10917024250,37.7703705,-122.4046165,The Sliding Door Company,doors,,,,,"680, 8th Street",,
node/10918823777,37.774172,-122.4014218,Showplace Motor Works,car_repair,,,,,,,
node/10933126253,37.7992105,-122.4084164,Lola Card Stop,stationery,,,,,"454, Columbus Avenue",,
node/10933369376,37.7997604,-122.407868,,wine,,,,,,,
node/10942933385,37.7825805,-122.4690554,Buddhism Fung Shui Supply Company,religion,,11:30-16:30,+1-415-831-1987; +1-415-216-9898,,"907, Clement Street",yes,
node/10942933386,37.7825987,-122.4689469,North Cal Trading,appliance,,Mo-Sa 10:30-16:30; Su off,+1 415-226-8601,,"905, Clement Street",,
node/10945162411,37.7818532,-122.4851475,,medical_supply,,Mo-Fr 09:00-18:00; Sa 10:00-15:00; Su off,+1 415-831-2330,,"2411, Clement Street",,
node/10945332648,37.7587362,-122.4211358,,vacant,,,,,,,
node/10945332649,37.7588208,-122.4211451,,vacant,,,,,,,
node/10951761737,37.8690735,-122.5000862,Heath Ceramics,pottery,,Mo-Sa 10:00-18:00; Th 10:00-19:00; Su 11:00-18:00; PH off,,https://www.heathceramics.com/home/pages/discover-heath/studio-stores/sausalito,"400, Gate 5 Road, Sausalito, 94965",,
node/10951800805,37.8640266,-122.49463,,gift,,,,,"2100, Bridgeway, Sausalito, 94965",,
node/10956310298,37.7849418,-122.4399904,Megabud,cannabis,,,,,"1649, Divisadero Street",,
node/10962342400,37.769647,-122.4490619,Cary Lane,clothes,,Mo-Sa 11:00-19:00; Su 11:00-18:00,,,,yes,
node/10969975320,37.7805203,-122.4676606,Sonic Mart,convenience,,24/7,,,"4501, Geary Boulevard",,
node/10977609709,37.7756341,-122.409533,Decant SF,wine;deli,,Tu 12:30-20:00; We-Sa 12:30-21:30; Su 12:30-18:30,,https://decantsf.com/,"1168, Folsom Street",,
node/10981409298,37.7876891,-122.404635,Diptyque',perfumery,Diptyque',,,,"73, Geary Street",,
node/10981409300,37.7877212,-122.404414,Theory,clothes,,Mo-Sa 11:00-18:00; Su 12:00-17:00,+1 415-231-0820,,"55, Geary Street, San Francisco, 94108",,
node/10981409301,37.787997,-122.404292,Paul Smith,clothes,Paul Smith,Mo-Sa 11:00-18:00; Su 12:00-17:00,+1-415-352-3520,https://www.paulsmith.com/uk/stores/san-francisco,"50, Geary Street, San Francisco, 94108",,
node/10981409302,37.7880112,-122.404186,VINCE.,clothes,VINCE.,Mo-Sa 11:00-18:00; Su 12:00-18:00,+1 415-951-0771,,"36, Geary Street, San Francisco, 94108",,
node/10981409303,37.7880171,-122.404108,Golden Goose,shoes,Golden Goose,,,,"30, Geary Street, San Francisco, 94108",,
node/10981409304,37.7880319,-122.4039775,Acne Studios,clothes,,,,,,,
node/10981742162,37.7887154,-122.4040939,Britex Fabrics,fabric,,Mo-Fr 11:00-16:00; Sa-Su off,,,"117, Post Street",,
node/10981742163,37.7886598,-122.404557,Shapur Mozaffarian,jewelry,,,+1 415-392-1200,,"155, Post Street, San Francisco, 94108",,
node/10981800111,37.6023546,-122.3913147,SpeeDee Oil Change & Auto Service,car_repair,SpeeDee,,,,,,
node/10981800113,37.5987286,-122.3880916,Em Beauty & Nail Spa,beauty,,,,,"11, El Camino Real",,
node/10981800114,37.5987891,-122.3885045,Chen Lung Antiques,antiques,,,,,"39, El Camino Real",,
node/10981800115,37.5988444,-122.3885431,Han Lin Auction Gallery,art,,"Mo,Fr-Su 11:00-17:00",+1 650-333-7388,,"39, El Camino Real",,
node/10981800120,37.5996297,-122.3891478,Sun’s Market,supermarket,,09:00-19:00,,,"131, El Camino Real",,
node/10981800122,37.5998995,-122.3894122,L. F. George Jewelery,jewelry,,Tu-Sa 11:00-18:30,+1 415-863-5353; +1 415-863-2888,https://lfgeorgejewelery.com,"139, El Camino Real",,
node/10981800124,37.6003921,-122.3900271,Queen Massage,massage,,,,,"201, El Camino Real",,
node/10981800130,37.6004876,-122.3915221,Unravel Design,kitchen,,,,,"285, Broadway",,
node/10981800131,37.6005394,-122.3915748,De Design,beauty,,10:00-20:00,+1 650-697-1210,,"289, Broadway",,
node/10981800132,37.6005737,-122.3916149,Dee Dee Boutique,beauty,,10:30-17:30,,,"293, Broadway",,
node/10981800134,37.6004976,-122.3918731,Lola’s Laundry,laundry,,07:00-23:00,,,"109, La Cruz Avenue",,
node/10981800135,37.6007821,-122.3919025,Buy Sell Loan,pawnbroker,,10:00-18:00,,,"301, Broadway",,
node/10981800138,37.6008386,-122.3919652,,hairdresser,,,,,"307, Broadway",,
node/10981800140,37.6009407,-122.3920793,Furniture & Art,furniture,,"Mo,We-Su 11:00-18:00",+1 415-932-9338,,"311, Broadway",,
node/10981800142,37.601048,-122.3922108,Henry Jewelery,jewelry,,10:00-18:00,,,"327, Broadway",,
node/10981800145,37.6012341,-122.392513,FedEx Office,copyshop,FedEx Office,Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 12:00-18:00,,,,,
node/10981800149,37.6015853,-122.3928896,Ponyo Foods,convenience,,Mo-Sa 08:00-19:00; Su 08:00-17:30,,,"403, Broadway",,
node/10981800153,37.6001132,-122.3887866,Four Seasons Nails,beauty,,,+1 650-692-3032,,"180, El Camino Real",,
node/10981800154,37.600146,-122.3888436,JM Asian Art,art,,,,,"180, El Camino Real",,
node/10981800155,37.6002346,-122.3888951,Millbrae Tire + Auto Repair,car_repair,,,,,"184, El Camino Real",,
node/10981800161,37.6003802,-122.3908897,Karen’s Nails,beauty,,,,,"234, Broadway",,
node/10981800162,37.6006596,-122.3912931,T&Y Wine & Spirits,alcohol,,,,,"260, Broadway",,
node/10981800165,37.6007238,-122.3913951,Jeet Sing LLC,herbalist,,Mo-Sa 10:00-18:00; Su 11:00-17:00,,,"290, Broadway",,
node/10981800170,37.6010986,-122.3910831,Don Juan’s Barbershop,hairdresser,,"Tu,Th 08:00-18:00; We 06:00-18:00; Fr 06:00-16:00; Su 10:00-13:00",,,"7, La Cruz Avenue",,
node/10981800176,37.6012358,-122.3913228,Tim Music’s Ski & Service,sports,,“by appointment”,+1 650-692-5121,,"12, La Cruz Avenue",,
node/10981800181,37.6010937,-122.3918505,Lexy’s Massage & Skin Care Studio,massage,,,,https://lexysstudio.com,"316, Broadway",,
node/10981800182,37.6011081,-122.3918256,Skin Care by Natalie and Dayna,beauty,,,,,"316, Broadway",,
node/10981800186,37.6012586,-122.3920423,Mills Cleaners,dry_cleaning,,Mo-Fr 08:00-18:00; Sa 09:00-16:00,,,"336, Broadway",,
node/10981800188,37.6013576,-122.3921648,L2 Beauty Salon,hairdresser,,,,,"354, Broadway",,
node/10981800191,37.6016776,-122.3922369,Bacchus,wine,,Mo-Fr 08:00-18:00; Sa-Su 09:00-18:00,,,"25, Hillcrest Boulevard",,
node/10981800193,37.6018685,-122.3920134,Beauty Perfect Spa,massage,,10:00-20:00,+1 650-740-7354,,"7, Hillcrest Boulevard",,
node/10981800194,37.6019609,-122.3908896,California Auto Center,car_repair,,,,,,,
node/10981800195,37.6020624,-122.391013,AutoZone,car_parts,AutoZone,,,https://www.autozone.com/locations/ca/millbrae/320-el-camino-real.html,,,
node/10981800196,37.6030204,-122.3935956,Chevron,convenience,Chevron,,,,,,
node/10981800197,37.6018821,-122.3924394,J. F. Foot Bath,massage,,,+1 650-652-9892,,"10, Hillcrest Boulevard",,
node/10981800198,37.6018343,-122.3924834,Elegant Beauty Hair Salon,hairdresser,,,,,"16, Hillcrest Boulevard",,
node/10981800199,37.6017953,-122.3925267,Today’s Nails,beauty,,,,,"18, Hillcrest Boulevard",,
node/10981800203,37.6018019,-122.3926911,4PX Express,convenience,,11:00-18:00,+1 925-250-0563,,"404, Broadway",,
node/10981800204,37.6018417,-122.3927472,K&M Gift Shop,gift,,,,,"406, Broadway",,
node/10981827515,37.6022957,-122.3932714,Gloria’s Coiffure,hairdresser,,,,,"460, Broadway",,
node/10981827520,37.6026851,-122.3932055,Valero,convenience,Valero,,,,,,
node/10981827523,37.6031097,-122.3936914,Vital Auto Service,car_repair,,,,,,,
node/10981827524,37.5984028,-122.3882804,,car_repair,,,,,,,
node/10981827527,37.602921,-122.3940493,,art,,,,,"550, Broadway",,
node/10981827534,37.6020052,-122.3934223,Dean’s Produce,supermarket,,,,,,,
node/10981827537,37.6017377,-122.393083,The UPS Store,copyshop,The UPS Store,Mo-Fr 08:30-18:30; Sa 09:00-17:00; Su 10:00-15:00,,,"423, Broadway",,
node/10981827538,37.6017891,-122.3931288,Royal Formal,clothes,,,,,"425, Broadway",,
node/10981827539,37.601809,-122.3931549,Broadway Barber Shop,hairdresser,,,,,"427, Broadway",,
