id,lat,lon,name,type,cuisine,opening_hours,phone,website,address,outdoor_seating,takeaway,delivery,wheelchair
node/4632000727,37.7916605,-122.403733,La Fusión,restaurant,spanish,"Mo-Fr 11:30-14:30,17:00-21:00",+1 415-781-0894,https://lafusion-sf.com/index.html,"475, Pine Street, San Francisco, 94104",,,,
node/4632000728,37.7923275,-122.4001586,Chez Beesen,restaurant,,,,,,,,,yes
node/4632000729,37.7920915,-122.4020161,Credo,restaurant,italian,,,,,,,,no
node/4632000732,37.7896134,-122.4036776,Jamba,fast_food,juice,Su 10:00-16:00; Mo-Fr 07:00-19:00; Sa 09:00-17:30,+1 415-616-9949,https://locations.jamba.com/ca/san-francisco/152-kearny-street,"152, Kearny Street, San Francisco, 94108",no,yes,,yes
node/4632000733,37.7925096,-122.3989062,Jimmy John's,fast_food,sandwich,,,,,,yes,,yes
node/4632000734,37.7916243,-122.4040088,Momos and More,restaurant,,,,,"493, Pine Street, San Francisco, 94104",,,,
node/4632000739,37.7902169,-122.4037967,Sushirrito,fast_food,sushi;burrito,Mo-Fr 10:00-20:00; Sa-Su 11:00-20:00,+1 415 5449868,https://www.sushirrito.com/,"226, Kearny Street, San Francisco",no,,,yes
node/4632000740,37.7905854,-122.4038682,,restaurant,chinese,,,,,,,,
node/4632000742,37.7892684,-122.403917,Rooster and Rice,fast_food,thai,,+1 415-705-1500,https://www.roosterandrice.com/,"125, Kearny Street, San Francisco, 94108",no,yes,,yes
node/4632000803,37.7881914,-122.4036806,Asha Tea House,cafe,bubble_tea,Mo-Fr 10:00-18:30; Sa 10:30-18:30; Su off,+1 415 5493688,https://ashateahouse.com,"17, Kearny Street, San Francisco, 94108",no,yes,,yes
node/4632000807,37.790538,-122.404151,SF Wraps,fast_food,gyros;falafel,,,,"255, Kearny Street",no,,,yes
node/4632000811,37.7923452,-122.3999895,Subway,fast_food,sandwich,Mo-Fr 09:00-18:00,+1 415-778-6388,https://restaurants.subway.com/united-states/ca/san-francisco/200-pine-st,"200, Pine Street, San Francisco, 94104",,yes,,yes
node/4632029101,37.7892359,-122.3980293,Proper Food,restaurant,,,,,"100, 1st Street",,,,yes
node/4632029103,37.7888438,-122.398497,Salt House,restaurant,,,,,,,,,no
node/4632081525,37.7916005,-122.400706,Mixt,restaurant,salad;sandwich,Mo-Fr 10:30-15:00,,https://www.mixt.com/menu/san-francisco/,,,,,
node/4632112446,37.7915853,-122.3998048,Happy Donuts,fast_food,,,,,,,,,
node/4636074798,37.7895428,-122.4019684,Starbucks,cafe,coffee_shop,,+1 415-397-4394,https://www.starbucks.com/store-locator/store/16781/44-montgomery-market-st-44-montgomery-street-san-francisco-ca-941044602-us,"44, Montgomery Street, San Francisco, 94104",,yes,,yes
node/4636119989,37.7931578,-122.4026987,Subway,fast_food,sandwich,Mo-Fr 08:30-18:00,+1 415-391-1123,https://restaurants.subway.com/united-states/ca/san-francisco/408-montgomery-street,"408, Montgomery Street, San Francisco, 94104",,yes,,limited
node/4637090531,37.7863016,-122.439935,Godzila Sushi,restaurant,japanese,"Mo-Fr 11:30-14:30, Mo-Sa 17:00-20:30",,,"1800, Divisadero Street",,,,
node/4637137818,37.7839596,-122.441494,Opa Cafe,cafe,,,+1-415-913-7745,https://opasf.com/,"2401, Post Street",,,,
node/4637158846,37.7954499,-122.4190741,Restorante Milano,restaurant,,,,,,,,,
node/4637210182,37.7945086,-122.417982,Hot Sauce and Panko,fast_food,wings;chicken;sandwich;fish_and_chips,"We-Sa 11:30-19:00; Su 11:30-17:00; Mo,Tu off",,https://hotsauceandpanko.com/,"1468, Hyde Street, San Francisco",,yes,,
node/4637210184,37.7946407,-122.4183001,Sun Kwong Restaurant,restaurant,,,,,,,,,
node/4637571919,37.7845601,-122.4142515,Cafe Ellis,cafe,,,,,,,,,
node/4637572294,37.784101,-122.4144684,Kim Huong,cafe,,,,,"325, Leavenworth Street",,,,
node/4637572296,37.7845211,-122.4128553,Lin's Kitchen,restaurant,chinese,,,,,,,,
node/4637572306,37.7863082,-122.413235,Wings Plus,fast_food,wings;chicken,,,,,,yes,,yes
node/4637773270,37.7847337,-122.4130515,Mom Banh Mi,cafe,vietnamese;sandwich,,+1 415-796-2492,,"411, Ellis Street, San Francisco",no,,,
node/4637773271,37.7848698,-122.4138313,Chicos Pizza,restaurant,,,+1 415-776-2222,,"468, Ellis Street",,,,
node/4637773274,37.7849883,-122.4109965,Happy Donut,fast_food,donut,,,,"299, Ellis Street",,,,
node/4637773278,37.7846916,-122.4132653,Falafel City,restaurant,,,,,"425, Ellis Street, San Francisco",,,,
node/4638626889,37.791512,-122.393649,Tokyo Express,restaurant,asian,,,,"160, Spear Street",,,,
node/4638901889,37.7950982,-122.4005247,Starbucks,cafe,coffee_shop,,,https://www.starbucks.com/store-locator/store/9520/425-battery-425-battery-street-san-francisco-ca-941113220-us,,,yes,,
node/4659839437,37.760961,-122.4213756,Tacolicious,restaurant,mexican,"Su-Th 11:30-21:30; Fr,Sa 11:30-22:30",+1-415-626-1344,https://www.tacolicious.com/,"741, Valencia Street, San Francisco, 94114",,,no,
node/4666687025,37.7752822,-122.4161381,Peet's Coffee,cafe,coffee_shop,"Mo-Fr 05:30-20:00; Sa, Su 06:00-19:00",+1-415-610-4850,,,,yes,,
node/4669461314,37.7538314,-122.4823594,Fifty Vara,restaurant,californian;american;brewery;wine_bar,,+1-415-571-8701,https://www.fiftyvarasf.com,"1735, Noriega Street, San Francisco, 94122",no,,,
node/4689983449,37.7837795,-122.4069363,,food_court,,,,,,,,,
node/4693634741,37.7735144,-122.3916974,Cafe Réveille,cafe,american;coffee_shop,Mo-Su 07:00-17:00,,,"610, Long Bridge Street, San Francisco, 94158",yes,,,limited
node/4725297889,37.7000079,-122.4635311,Mi Guadalajara,fast_food,mexican,Mo-Su 11:00-18:00,,,"6771, Mission Street, 94014",,,,
node/4726641731,37.5767131,-122.3470283,Five Guys,fast_food,burger,11:00-21:30,+1 650-343-3016,https://restaurants.fiveguys.com/203-primrose-drive,"203, Primrose Drive, Burlingame, 94010",,yes,,
node/4727049789,37.7879391,-122.412275,Fino Bar & Restaurant,restaurant,italian,"Su,Mo 17:00-21:30; Tu-Sa 17:00-22:00",,,,,,,yes
node/4735428567,37.8004937,-122.4018113,Chica,cafe,mexican,07:30-14:30,,,"120, Green Street, San Francisco, 94111",,,,
node/4742267441,37.7752247,-122.4100116,Anton's Pizza & Deli,cafe,,,,,"1198, Folsom Street",,,,
node/4749176144,37.7610339,-122.4213769,Mosto,restaurant,mexican,"Su-Th 17:00-23:00, Fr,Sa 17:00-24:00",,,"741, Valencia Street, San Francisco, 94114",,,,
node/4750382901,37.7581814,-122.388527,Together Lounge,bar,,,,,"2490, 3rd Street",,,,yes
node/4753225677,37.7979135,-122.407877,China Live,restaurant,chinese,,+1-415-788-8188,https://chinalivesf.com/,"644, Broadway, San Francisco, 94133",,,,
node/4753964005,37.7832748,-122.4646116,Spices,restaurant,chinese,Mo-Su 11:00-23:00,,,"291, 6th Avenue, San Francisco, 94118",,,,
node/4753964006,37.7826325,-122.4645611,Little Vietnam Cafe,restaurant,vietnamese,,,http://places.singleplatform.com/little-vietnam/menu,"309, 6th Avenue, 94118",,,,
node/4753964008,37.7813795,-122.4655746,Kowloon Tong Dessert Cafe,cafe,dessert,"Mo-Th 17:00-01:00, Fr 17:00-02:00, Sa 15:00-02:00, Su 15:00-01:00",+1 415 876 1289,,"393, 7th Avenue, San Francisco, 94118",,,,
node/4753982894,37.7850294,-122.4655121,Ashley's Cafe,cafe,,"Mo-Fr 06:30-17:00; Sa,Su 07:00-17:00",,,"4454, California Street, San Francisco, 94118",,,,
node/4753982895,37.7852329,-122.463893,Cafe Europa,restaurant,polish;german,,,,"4318, California Street, San Francisco, 94118",,,,
node/4754013400,37.7834067,-122.459227,Arsicault Bakery,shop:bakery,,Mo-Fr 08:00-15:00; Sa-Su 08:00-15:30,+1-415-750-9460,https://www.arsicault-bakery.com/,"397, Arguello Boulevard, San Francisco, 94118",,,,
node/4754013402,37.7846004,-122.464426,Not Latte,cafe,bubble_tea;dessert,,,,"200, 6th Avenue, San Francisco, 94118",,yes,,yes
node/4754013405,37.7849863,-122.4636522,The Richfield,cafe,,"Tu-Fr 08:00-13:00; Sa,Su 08:30-13:30",,,"195, 5th Avenue, San Francisco, 94118",,,,
node/4755628606,37.7851035,-122.464867,Mizutani,restaurant,japanese,16:30-21:30,,,,,,,yes
node/4756801676,37.7825419,-122.4664152,Moku Yakitori,restaurant,japanese,,+1-415-379-4113,,"312, 8th Avenue, San Francisco, 94118",,,,yes
node/4756801677,37.7825397,-122.466681,Thai Time,restaurant,thai,,,,"315, 8th Avenue",,,,yes
node/4765984643,37.7861306,-122.4170995,Café Gourmand,cafe,,,,,"835, Geary Street, San Francisco, 94109",,,,
node/4776277164,37.7066458,-122.4600053,Round Table Pizza,restaurant,pizza,11:00-22:00,,,"6222, Mission Street, Daly City, 94014",,,,
node/4782278492,37.7408833,-122.4227497,Tilak,restaurant,indian,Mo-Su 17:00-22:00,+1-415-647-4037,,"3501, Mission Street, San Francisco, 94110",no,yes,,
node/4782532483,37.7395753,-122.4190173,Pinhole Coffee,cafe,coffee_shop,Mo-Fr 07:00-17:30; Sa-Su 07:30-17:30,,https://www.pinholecoffee.com,"231, Cortland Avenue, 94110",yes,,,yes
node/4806805086,37.7817366,-122.410617,Chai Bar by David Rio,cafe,coffee_shop,Mo-Fr 07:30-15:30; Sa 09:00-14:00; Su off,+1 415 8650677,https://www.chaibarsf.com/,"1019, Market Street, San Francisco, 94103",yes,,,yes
node/4809154326,37.7390432,-122.4135896,LittleNepal,restaurant,nepalese,Tu-Su 16:30-22:00,+1-415-643-3881,http://littlenepalsf.com/,"925, Cortland Avenue",,,,
node/4809154327,37.7390416,-122.4136834,3rd Cousin,restaurant,,Tu-Sa 17:30-22:00,+1-415-814-3709,https://www.3rdcousinsf.com/,"919, Cortland Avenue",,,,
node/4809154328,37.7388681,-122.4152987,Moonlight Cafe,restaurant,,Mo-Fr 06:30-18:00; Sa 07:00-17:00; Su 08:00-17:00,+1-415-647-6448,,"634, Cortland Avenue",,,,
node/4812875821,37.8374731,-122.4788387,Farley Bar & Grill,cafe,american,,,,,,,,
node/4814206526,37.7830174,-122.4662352,Richmond Republic Draught House,bar,,,,https://www.richmondrepublicsf.com/,"642, Clement Street, San Francisco, 94118",no,,,yes
node/4818955821,37.7645731,-122.421714,Taqueria La Cumbre,restaurant,mexican,Mo-Th 11:00-21:00; Fr-Sa 11:00-01:00; Su 11:00-21:00,+1-415-863-8205,http://www.taquerialacumbre.com,"515, Valencia Street, 94110",,,,yes
node/4818959521,37.7833354,-122.4183561,Vietnam House,restaurant,,,,,"642, Eddy Street",,,,
node/4828619088,37.7700462,-122.4451497,Coffee to the People,cafe,coffee_shop,06:00-20:00,,,"1206, Masonic Avenue, San Francisco, 94117",,,,
node/4829663774,37.7079219,-122.4557692,Hi-T Cafe and Deli,cafe,,,,,"6012, Mission Street, Daly City",,,,
node/4833466622,37.8014956,-122.4092847,Liguria Bakery,shop:bakery,,,,,"1700, Stockton Street, 94133",,,,
node/4833836651,37.7963038,-122.421996,Ramen Sho Ryu,restaurant,ramen,,+1 415 4004732,,"2123, Polk Street, San Francisco, 94109",,,,yes
node/4833840812,37.7963335,-122.4220038,Teaspoon,cafe,bubble_tea,"Su-Th 11:00-21:00; Fr,Sa 11:00-23:00",,https://www.teaspoonlife.com/,"2125, Polk Street, San Francisco, 94109",parklet,yes,,yes
node/4839249789,37.7741994,-122.4374971,Madrone Art Bar,bar,,"Mo-Sa 16:00-26:00; Su 15:00-24:00 || ""Check calendar""",+1 415 2410202,https://madroneartbar.com/,"500, Divisadero Street, San Francisco, 94117",,,,
node/4839249796,37.7744996,-122.4375492,Horse Feather,restaurant,california;american;comfort,,+1-415-895-2531,https://www.horsefeather.com,"528, Divisadero Street, San Francisco, 94117",,,,
node/4839249800,37.7744101,-122.4375326,Banh Mi Viet,fast_food,vietnamese,,,,"518, Divisadero Street, San Francisco, 94117",,,,yes
node/4839978312,37.7902514,-122.4049416,Bar Fluxus,bar,,"Mo,Tu off; We,Th 16:00-26:00; Fr 15:30-26:00; Sa 16:00-26:00; Su 17:00-26:00",+1 415 4211894,https://www.barfluxus.com/,"18, Harlan Place, San Francisco",,,,
node/4852448019,37.7734163,-122.4388439,Peet's Coffee,cafe,coffee_shop,Mo-Sa 06:00-18:00,,,"310, Broderick Street, San Francisco, 94117",,yes,,
node/4852448020,37.7738314,-122.438327,Hahdough,shop:bakery,,Mo-Tu off; We-Su 08:30-15:00,+1-415-590-2051,,"1221, Fell Street",,,,yes
node/4852619953,37.7855574,-122.43977,Cheese Steak Shop,fast_food,,,,,"1716, Divisadero Street",,,,
node/4852639434,37.7866444,-122.4399958,Yum Yum Hunan,restaurant,chinese,,,https://www.yumyumhunan.com/,"1828, Divisadero Street",,,,
node/4852719621,37.7864279,-122.439962,El Burrito Express,cafe,mexican,,,,"1812, Divisadero Street",,,,
node/4852760121,37.5964721,-122.3865025,Caffé Roma,cafe,,,,,,,,,
node/4852810421,37.7387017,-122.389698,All Good Pizza,restaurant,pizza,Mo-Fr 10:30-18:00;Sa-Su 11:00-18:00,+1 415-933-9384,https://www.allgoodpizza.com/,"1605, Jerrold Avenue, 94124",,,,yes
node/4862634093,37.7824865,-122.393117,Blue Bottle Coffee,cafe,coffee_shop,Mo-Fr 06:30-17:00; Sa-Su 07:00-17:00,,,"2, South Park",,yes,no,
node/4865456121,37.7768809,-122.4239665,a Mano,restaurant,pizza;italian,Mo-Th 11:30-21:30; Fr 11:30-22:30; Sa 11:00-22:30; Su 11:00-21:00,+1-415-506-7401,https://www.amanosf.com,"450, Hayes Street",yes,,,
node/4867444799,37.7639597,-122.5078082,Sri Thai Cuisine,restaurant,thai,,+1-415-682-7700,https://www.srithaisf.com/,"4621, Lincoln Way, San Francisco, 94122",no,yes,,
node/4879299123,37.6494878,-122.4060215,Dunkin' Donuts,fast_food,donut;coffee_shop,24/7,+1 650-742-9101,https://locations.dunkindonuts.com/en/ca/south-san-francisco/180-s-airport-blvd/354702,"180, South Airport Boulevard, 94080",yes,yes,,
node/4881044837,37.7721973,-122.430611,YH-Beijing,restaurant,chinese,"Mo-Fr 11:00-14:30,16:30-21:30; Sa-Su 11:00-21:30",+1 415 3559125;+1 415 3559132;+1 415 3559137,https://yh-beijing.com/,"500, Haight Street, San Francisco, 94117",,,,
node/4883786622,37.798401,-122.4011816,Gambino’s,restaurant,sandwich,Mo-Fr 09:00-21:00,,,"799, Battery Street, San Francisco",yes,yes,no,
node/4884299090,37.7695428,-122.4066627,Simply SF,cafe,juice;coffee_shop,,,,,,,,
node/4884452486,37.5987101,-122.3880457,Cafe Orchid,restaurant,japanese,,,,"9, El Camino Real",,,,
node/4884686006,37.772392,-122.428949,Kibatsu,restaurant,sushi,"Mo-Tu,Su off; We-Sa 17:30-21:30",+1 415 872 9636,https://www.kibatsusushi.com/,"400, Haight Street, San Francisco, 94117",,,,no
node/4890387527,37.6448273,-122.4529512,Five Guys,fast_food,burger,11:00-21:30,+1 650-244-9900,https://restaurants.fiveguys.com/2278-westborough-blvd,"2278, Westborough Boulevard, South San Francisco, 94080",,yes,,
node/4894498742,37.7719541,-122.4308784,Perilla,restaurant,vietnamese,,+1-415-872-6718,,"525, Haight Street",,,,
node/4894498743,37.7719426,-122.4309795,Hot Zushi,restaurant,japanese,,,,"531, Haight Street",,,,yes
node/4894498744,37.771936,-122.4310206,Taquería Estrella,restaurant,mexican,,+1 415-861-1455,,"533, Haight Street",,,,yes
node/4906748330,37.7488479,-122.417965,El Aji,restaurant,peruvian,Tu-Th 10:00-17:00; Fr-Su 10:00-19:00,,https://www.orderelajica.com,"3015, Mission Street, San Francisco, 94110",no,yes,no,yes
node/4906760967,37.7490621,-122.4161518,Tacos El Patron,fast_food,mexican,,,,"1500, South Van Ness Avenue, San Francisco, 94110",no,,,
node/4907005441,37.8958136,-122.5357322,Super Duper Burgers,restaurant,burger;ice_cream,,,,"430, Miller Avenue, Mill Valley, 94941",yes,yes,,
node/4907005442,37.8964951,-122.5356034,Mill Valley Swirl,ice_cream,,,,,"417, Miller Avenue, Mill Valley, 94941",no,,,
node/4907005455,37.8944526,-122.530823,Starbucks,cafe,coffee_shop,,+1 415-388-1811,https://www.starbucks.com/store-locator/store/16776/45-camino-alto-45-camino-alto-101-102-mill-valley-ca-949412929-us,"41, Camino Alto, Mill Valley, 94941",yes,yes,,
node/4907746163,37.8951495,-122.5336767,Tamalpie,restaurant,pizza;italian,,,,"477, Miller Avenue, Mill Valley, 94941",yes,,,
node/4907746187,37.9027981,-122.5247402,Starbucks,cafe,coffee_shop,,,,,,yes,,
node/4909810957,37.74586,-122.4195155,Iron & Gold,bar,,Mo-Su 16:00-02:00,+1-415-824-1447,,"3187, Mission Street, San Francisco, 94110",no,,,yes
node/4909832653,37.7459788,-122.4198427,Finjan Qahwa,cafe,coffee;yemeni;palestinian;arab,Mo-Th 07:00-22:00; Fr-Sa 07:00-23:00; Su 07:00-22:00,,https://finjanqahwa.com/,"3188, Mission Street, San Francisco, 94110",,,,
node/4909880148,37.7432455,-122.421143,Golden Gate Pizza & Grill,restaurant,pizza,Mo-We 11:00am-10:00pm; Th 11:00am-2:00pm; Fr-Sa 11:00am-3:00am,+1-415-780-0778,https://www.goldenstatepizzaandgrill.com/,"3349, Mission Street, San Francisco, 94110",no,yes,yes,
node/4909881786,37.7427168,-122.4215979,Chīsai Sushi Club,restaurant,sushi,,,https://chisaisushiclub.com/,"3369, Mission Street, San Francisco, 94110",,,,
node/4909893706,37.7417916,-122.4221809,El Buen Comer,restaurant,mexican,,+1-415-817-1542,http://www.elbuencomersf.com/,"3435, Mission Street, San Francisco, 94110",no,yes,no,yes
node/4909904177,37.7415505,-122.4226974,Mandarin House SF,restaurant,chinese,Mo-Su 11:00-22:30,+1-415-282-6898,https://www.mandarinhouseca.com/,"3452, Mission Street, San Francisco, 94110",,yes,yes,
node/4909905146,37.7392681,-122.4174501,Vega,restaurant,italian;pizza,"Mo-Sa 17:00-22:00, Su 16:00-21:00",+1-415-285-6000,https://m.vegapizzasf.com/,"419, Cortland Avenue, San Francisco, 94110",yes,,,
node/4909934640,37.7422006,-122.4231333,Pho Day,restaurant,vietnamese;pho,,,,"59, 30th Street, San Francisco, 94110",no,,,
node/4911533921,37.7597918,-122.41894,Cha Cha Cha,restaurant,caribbean;tapas,,,,"2327, Mission Street, 94110",,,,yes
node/4911559621,37.671059,-122.471361,Dave & Buster's,restaurant,american,"Mo,Tu 11:00-24:00, We-Fr 11:00-01:00, Sa 10:00-02:00, Su 10:00-24:00",,,"130, Daly City, 94015",,,,
node/4911568322,37.7931931,-122.3986241,Pabu,restaurant,japanese;sushi,Mo-Sa 16:00-21:00,+1 415 5350184,https://www.michaelmina.net/restaurants/pabu/san-francisco/,"101, California Street, San Francisco, 94111",yes,yes,,yes
node/4911579321,37.7899468,-122.4342239,Salt & Straw,ice_cream,,Mo-Su 11:00-23:00,+1 415 8292803,https://saltandstraw.com/pages/pacific-heights,"2201, Fillmore Street, San Francisco, 94115",,,,yes
node/4919829393,37.7709717,-122.4689181,De Young Café,cafe,,Tu-Su 09:30-16:30; Mo off,,,,yes,,,yes
node/4923233451,37.8013195,-122.4118679,Piccolo Forno,restaurant,italian,,+14157287078,,"725, Columbus Avenue, San Francisco, 94133",,,,yes
node/4925135942,37.760308,-122.4216245,Outset Coffee,cafe,,Mo-Th 09:00-15:00; Fr-Su 09:00-17:00,,,,yes,,,yes
node/4927522422,37.7943038,-122.4212799,Bell Tower,bar,,,,,,,,,
node/4927794705,37.7883152,-122.4241,Akira,restaurant,japanese,We-Mo 12:00-15:00; We-Mo 17:00-22:00,+1 415 800 8498,https://akirasf.com/,"1634, Bush Street, San Francisco, 94109",,,,
node/4929427143,37.8031115,-122.4144376,Curry Leaf,restaurant,indian,,+1 415 440 4293,http://www.curryleafsf.com,,yes,yes,,yes
node/4934823007,37.7524748,-122.4164736,The Napper Tandy,pub,,,+1-415-550-7510,,"3200, 24th Street, San Francisco, 94110",,,,
node/4934827143,37.7524827,-122.4161477,The Jelly Donut,restaurant,donut,"Mo-Fr 05:00-18:00; Sa,Su 06:00-18:00",+1-415-648-1419,,"3198, 24th Street, San Francisco, 94110",no,yes,,
node/4934847364,37.7525164,-122.4156658,Chili Cha Cha 2,restaurant,thai,"Mo,We-Su 11:00-15:30,16:30-22:00; Tu off",+1 415 8292960,https://www.chilisf.com/,"3166, 24th Street, San Francisco, 94110",no,yes,,
node/4937360419,37.7554153,-122.4175471,El Trebol,bar,,,+1-415-647-5774,,"3149, 22nd Street, San Francisco, 94110",,,,
node/4937362114,37.7554244,-122.4174517,Pan Lido Salvadoreno,shop:bakery,,"Mo-Sa 09:00-19:00, Su 10:00-17:00",+1-415-282-3350,,"3147, 22nd Street, San Francisco, 94110",,,,
node/4937368172,37.7500359,-122.4180938,Evil Eye,bar,,"Tu-Th 17:00-22:00, Fr-Su 17:00-00:00",+1-415-814-3779,evileyesf.com,"2937, Mission Street, San Francisco, 94110",no,,,
node/4938877438,37.7515979,-122.4182263,Taqueria San Jose,restaurant,mexican,,,,"2839, Mission Street, San Francisco, 94110",,,,
node/4938877439,37.7515269,-122.4182223,Ariel’s Breakfast Mi Yucatan,fast_food,mexican;yucatanense,05:00-19:00,+1 415-285-4455,,"2845, Mission Street, San Francisco, 94110",,,,
node/4943295623,37.6494044,-122.4060171,Togo's,fast_food,sandwich,,,,,,yes,,
node/4945060565,37.7468661,-122.4188886,Baby Blues BBQ,restaurant,barbecue,"Su-Th 11:30-22:00, Fr-Sa 11:30-23:00",+1-415-896-4250,https://babybluesbbq.com/,"3149, Mission Street, San Francisco, 94110",no,yes,,
node/4945079439,37.751283,-122.4185886,La Traviata,restaurant,italian,Mo-Su 17:0-22:30,+1-415-282-0500,latraviatasf.com,"2854, Mission Street, San Francisco, 94110",,,,
node/4945080616,37.7488505,-122.418295,Chavita's Mexican Restaurant,restaurant,mexican,Mo-Su 07:00-22:30,+1-415-285-6927,chavitasrestaurant.com,"3006, Mission Street, San Francisco, 94110",no,,,
node/4947649393,37.7431439,-122.4054681,Bayshore Taqueria,restaurant,mexican,"Mo-Fr 11:00-22:00, Sa 11:00-17:00",+1-415-285-1100,https://bayshoretaqueria.com/,"300, Bayshore Boulevard, San Francisco, 94124",,,,
